Date,Open Price,High Price,Low Price,Last Traded Price,Close Price,Total Traded Quantity,Turnover (in Lakhs)
2000-10-03,72.18,73.33,71.8,73.02,72.83,14116662.8,10284.22
2000-09-29,73.82,74.27,72.39,72.79,72.7,12783540.4,9333.2
2000-09-28,75.35,75.35,72.91,73.44,73.36,23200710.56,17130.33
2000-09-27,72.39,75.29,70.98,75.23,74.69,31162126.16,23010.24
2000-09-26,73.02,73.02,71.76,72.61,72.44,13460725.76,9726.89
2000-09-25,72.6,73.44,71.75,72.72,72.58,16332565.74,11834.44
2000-09-22,73.66,73.66,71.31,71.34,71.82,19845577.3,14369.35
2000-09-21,73.84,74.29,72.67,73.69,73.84,16273419.08,11970.8
2000-09-20,72.43,74.45,71.66,73.6,73.76,18038659.76,13239.63
2000-09-19,73.06,74.7,70.9,71.93,71.66,22926630.76,16654.73
2000-09-18,77.05,77.05,72.83,73.33,73.48,24692997.48,18496.14
2000-09-15,79.81,80.05,77.08,77.53,77.68,17897718.84,14095.74
2000-09-14,79.82,80.79,79.11,79.86,79.75,19786425.94,15821.12
2000-09-13,81.92,81.92,78.96,79.92,79.7,27884528.08,22385.49
2000-09-12,81.72,82.74,80.91,81.4,81.39,20406754.38,16652.09
2000-09-11,79.55,82.15,79.4,81.43,81.33,33240263.66,27006.08
2000-09-08,76.84,79.6,76.63,79.28,78.73,28063202.42,21914.08
2000-09-07,76.66,78.73,76.44,76.93,76.81,35566794.48,27597.8
2000-09-06,75.57,77.66,74.71,76.84,77.18,46079318.24,35326.74
2000-09-05,75.78,76.33,74.77,75.67,75.51,17122423.74,12921.51
2000-09-04,71.93,75.72,71.8,75.58,75.12,37105413.12,27552.1
2000-08-31,71.85,72.34,71.12,71.41,71.43,12913409.56,9272.83
2000-08-30,71.05,71.91,70.39,71.3,71.51,14445630.14,10293.12
2000-08-29,70.32,71.0,69.9,70.24,70.13,10200352.48,7178.44
2000-08-28,70.79,71.11,70.39,70.52,70.51,5610390.34,3967.56
2000-08-25,71.42,71.83,70.31,70.85,70.81,7798529.1,5536.14
2000-08-24,71.95,72.33,70.9,71.31,71.24,15548300.14,11107.93
2000-08-23,72.53,73.44,71.86,72.06,72.07,25553417.8,18584.31
2000-08-22,71.85,72.65,71.47,71.8,71.81,13420509.42,9667.27
2000-08-21,71.36,71.93,71.13,71.53,71.42,6823490.34,4883.97
2000-08-18,71.54,72.14,71.25,71.42,71.52,8640706.98,6193.84
2000-08-17,71.95,73.31,71.21,71.64,71.69,28982524.42,20965.7
2000-08-16,70.45,72.34,70.1,71.59,71.62,22707382.04,16230.92
2000-08-14,69.83,70.44,68.41,70.05,69.91,12495905.98,8662.04
2000-08-11,69.94,70.47,69.56,69.94,69.89,9192875.88,6433.83
2000-08-10,70.47,71.27,69.65,69.7,69.95,8009514.08,5646.39
2000-08-09,70.68,71.75,70.29,70.6,70.83,11283828.34,8026.26
2000-08-08,70.4,70.76,69.94,70.31,70.23,10612824.3,7460.61
2000-08-07,69.83,70.47,68.8,70.15,70.1,11643155.8,8127.7
2000-08-04,71.85,71.9,69.87,70.03,70.07,15414421.6,10895.9
2000-08-03,72.13,72.96,71.38,71.38,71.67,15706206.74,11356.42
2000-08-02,71.62,72.1,71.32,71.9,71.95,6861407.54,4923.39
2000-08-01,71.32,72.57,71.24,71.62,71.85,17586993.98,12647.87
2000-07-31,71.75,72.36,71.21,71.66,71.49,9453537.66,6781.06
2000-07-28,73.87,74.29,72.0,72.18,72.27,28198546.2,20526.73
2000-07-27,69.2,74.46,68.37,74.29,73.03,40586180.0,29072.08
2000-07-26,71.95,71.95,68.77,68.91,69.11,18284296.94,12828.3
2000-07-25,68.47,71.41,67.97,71.33,70.88,31118437.56,21723.8
2000-07-24,72.39,72.39,68.8,69.09,69.3,28345762.68,19968.61
2000-07-21,75.78,75.78,72.65,72.81,73.0,48362023.82,35607.61
2000-07-20,74.91,76.58,73.66,76.09,75.9,41937639.1,31636.68
2000-07-19,76.09,76.95,74.82,75.19,75.16,19684405.74,14913.88
2000-07-18,76.73,77.05,75.63,75.99,76.02,17529011.04,13386.41
2000-07-17,77.03,77.46,75.88,76.63,77.11,28981308.86,22242.41
2000-07-14,77.74,78.63,76.33,76.65,76.67,30169669.44,23421.33
2000-07-13,78.71,79.34,77.05,77.83,77.63,28011787.14,21949.84
2000-07-12,79.4,79.76,78.11,78.32,78.55,23804195.8,18787.28
2000-07-11,78.51,80.17,77.8,79.71,79.8,57200245.94,45317.87
2000-07-10,77.05,78.75,76.12,78.02,78.22,44376870.82,34428.98
2000-07-07,77.35,77.66,76.41,76.84,76.67,37545978.88,28919.0
2000-07-06,74.5,77.46,74.29,77.16,76.91,67509633.86,51383.61
2000-07-05,74.08,76.49,73.57,74.95,75.17,63887784.74,48153.42
2000-07-04,73.99,74.2,73.03,73.07,73.31,25350842.62,18633.35
2000-07-03,71.75,74.7,71.75,73.76,73.9,46422344.32,34295.07
2000-06-30,73.02,73.17,71.32,72.59,72.34,29896400.02,21641.11
2000-06-29,71.18,73.38,71.09,72.17,72.65,35891370.8,25935.32
2000-06-28,71.11,71.52,70.58,70.58,70.84,8220065.62,5841.04
2000-06-27,70.33,72.15,70.07,70.94,71.0,35977061.36,25651.36
2000-06-26,71.11,71.24,69.67,70.15,70.29,16325154.74,11471.71
2000-06-23,73.46,75.28,71.11,71.32,71.69,75370678.26,55526.83
2000-06-22,70.12,74.25,68.61,74.19,73.23,90188714.64,64593.12
2000-06-21,70.9,70.9,69.67,69.75,69.87,9758580.6,6866.73
2000-06-20,70.79,70.9,69.74,70.12,70.11,19543903.0,13714.03
2000-06-19,70.84,71.32,70.09,70.37,70.33,14618495.36,10337.13
2000-06-16,69.95,71.29,69.83,70.66,70.52,21478187.94,15198.48
2000-06-15,72.38,72.38,69.51,70.04,70.36,28631253.4,20154.59
2000-06-14,73.55,73.55,71.34,71.71,71.61,21125079.5,15297.47
2000-06-13,71.95,73.54,71.54,71.84,71.85,32211402.12,23349.1
2000-06-12,72.68,73.38,71.86,72.19,72.04,19420544.94,14108.16
2000-06-09,72.57,74.86,71.97,72.1,72.42,57918735.96,42538.74
2000-06-08,72.15,73.23,71.8,72.17,72.35,21674501.68,15734.72
2000-06-07,72.15,73.1,71.37,71.69,71.73,17677509.0,12767.94
2000-06-06,71.75,72.78,71.34,71.83,71.91,18465411.76,13318.81
2000-06-05,71.68,74.68,71.4,71.94,72.0,51088008.92,37457.31
2000-06-02,72.8,73.44,70.91,71.3,71.63,27544630.36,19972.92
2000-06-01,72.61,73.42,71.35,72.0,72.0,25353744.84,18371.61
2000-05-31,74.5,75.73,72.61,72.87,73.0,39820882.42,29527.05
2000-05-30,72.33,73.41,71.55,72.95,72.97,26810328.92,19512.56
2000-05-29,67.6,73.75,67.5,71.68,72.05,55619498.14,39637.75
2000-05-26,66.82,67.5,66.01,67.42,67.17,16512455.62,11031.12
2000-05-25,66.29,67.46,66.03,66.54,66.39,12330941.76,8242.15
2000-05-24,66.58,67.48,65.8,66.47,66.38,19043243.58,12709.33
2000-05-23,66.29,67.08,65.48,66.88,66.81,19643581.64,13028.55
2000-05-22,66.44,67.26,65.59,66.54,66.32,14688897.5,9773.85
2000-05-19,65.37,67.72,65.22,66.86,66.99,37536179.22,25016.06
2000-05-18,67.5,67.87,65.19,65.64,65.82,25360199.44,16861.69
2000-05-17,68.11,69.71,67.13,67.71,67.68,36760851.12,25294.22
2000-05-16,67.92,68.33,66.86,67.6,67.37,14762974.5,9947.83
2000-05-15,66.23,68.92,65.06,67.62,67.82,27313527.78,18285.8
2000-05-12,67.84,68.46,66.5,67.41,67.05,19483182.74,13153.7
2000-05-11,68.78,68.78,66.65,67.6,67.23,30289291.36,20482.57
2000-05-10,70.04,71.09,68.62,68.79,69.04,31342986.58,21919.06
2000-05-09,68.24,70.44,67.59,70.1,69.7,28912046.88,19883.1
2000-05-08,70.26,71.53,68.41,68.83,68.77,27756317.32,19352.76
2000-05-05,71.85,72.5,69.64,71.11,71.18,52506534.5,37369.27
2000-05-04,70.26,72.79,70.26,71.37,71.57,53367115.0,38347.36
2000-05-03,69.41,70.86,65.63,70.26,69.62,64829768.44,44639.0
2000-05-02,73.87,75.28,69.04,69.9,69.87,77382823.46,55360.63
2000-04-28,73.76,74.69,72.23,73.1,73.24,63256714.34,46481.58
2000-04-27,76.58,77.69,71.81,72.91,73.37,139209907.52,104172.66
2000-04-26,72.17,76.12,72.17,76.12,75.98,80086118.58,59932.13
2000-04-25,68.41,72.06,66.15,70.68,70.48,74484736.38,50664.36
2000-04-24,73.44,76.54,68.56,68.69,71.52,83006292.58,61479.74
2000-04-20,66.44,72.18,65.64,72.18,71.69,91344175.66,62636.33
2000-04-19,65.31,68.78,64.33,67.08,66.83,76765915.48,51250.24
2000-04-18,63.06,65.57,62.41,63.46,63.69,41346017.08,26568.85
2000-04-17,60.73,63.85,60.73,63.04,63.34,75060127.7,46685.48
2000-04-13,70.28,70.28,66.0,66.0,66.0,1061063.82,701.04
2000-04-12,75.78,76.41,70.98,71.19,71.73,81336631.66,59870.45
2000-04-11,75.99,76.2,73.55,75.99,75.09,45980939.92,34487.98
2000-04-10,78.51,80.66,76.31,77.14,77.38,104171979.46,81658.06
2000-04-07,70.0,74.77,70.0,74.77,74.77,55057854.64,40592.25
2000-04-06,64.31,69.29,64.22,69.29,69.23,76508405.64,50826.74
2000-04-05,64.4,66.22,59.06,63.89,64.16,118662560.86,74730.67
2000-04-04,69.2,69.2,64.18,64.18,64.18,63747258.42,41977.03
2000-04-03,69.55,70.83,67.52,69.62,69.75,100602172.22,69567.7
2000-03-31,63.04,67.17,59.46,67.17,67.17,92833880.74,59887.83
2000-03-30,57.1,62.19,54.83,62.19,62.19,80886482.94,47796.04
2000-03-29,60.45,61.53,57.1,57.58,57.59,48422767.62,28623.65
2000-03-28,55.84,59.57,55.84,59.57,59.57,33105734.94,19123.42
2000-03-27,51.58,55.16,51.58,55.16,55.16,19512958.64,10577.83
2000-03-24,50.77,51.57,50.44,51.56,51.07,12427911.36,6342.81
2000-03-23,52.06,52.17,50.64,50.93,51.14,20193592.74,10343.19
2000-03-22,52.01,52.75,51.2,51.58,51.66,23234698.44,12061.67
2000-03-21,50.69,51.54,48.31,51.47,50.5,32216579.92,16008.24
2000-03-16,50.84,52.6,48.84,49.99,49.85,49772398.7,25200.35
2000-03-15,47.55,50.25,45.85,50.25,50.25,26907732.0,13263.09
2000-03-14,43.62,46.59,41.85,46.48,46.53,47614695.44,21454.37
2000-03-13,46.68,48.72,42.52,43.15,43.13,50719885.3,23400.23
2000-03-10,49.67,49.84,45.55,46.36,46.03,31081764.16,14722.15
2000-03-09,50.07,51.45,47.58,49.01,49.1,26128328.54,12894.48
2000-03-08,52.41,53.17,48.82,49.73,49.45,34187538.26,17471.86
2000-03-07,54.55,54.97,50.94,51.9,51.43,45042904.34,23628.7
2000-03-06,56.98,60.25,52.43,54.06,53.91,49143043.26,27840.24
2000-03-03,60.73,60.73,56.98,56.98,56.98,21845609.54,12629.36
2000-03-02,67.68,68.35,61.88,61.88,61.93,59063002.74,38196.42
2000-03-01,66.86,70.01,63.46,67.34,67.24,50722179.74,33790.65
2000-02-29,71.72,72.78,65.05,65.7,65.98,46972953.78,32954.22
2000-02-28,68.95,71.58,65.8,71.58,70.7,23679410.22,16432.7
2000-02-25,72.46,72.79,69.22,69.39,69.75,18431372.04,13081.48
2000-02-24,70.66,72.31,69.9,71.95,71.48,26684652.88,19037.05
2000-02-23,73.17,73.17,69.47,70.04,70.0,22764088.2,16273.21
2000-02-22,73.44,73.66,70.58,71.16,70.97,33885378.66,24352.71
2000-02-21,73.95,74.71,72.52,73.02,73.37,13872203.48,10236.2
2000-02-18,75.75,75.98,73.87,74.35,74.18,23701379.38,17763.89
2000-02-17,73.8,75.73,73.76,75.44,75.26,36140141.04,27124.54
2000-02-16,74.29,75.1,72.82,73.6,73.9,37108668.68,27481.57
2000-02-15,74.71,75.22,72.6,72.91,73.09,38276831.58,28351.27
2000-02-14,76.2,76.6,74.29,74.46,74.73,24157120.5,18223.1
2000-02-11,77.26,79.38,76.42,76.71,77.11,38424250.62,29889.97
2000-02-10,74.04,77.22,73.21,77.05,75.51,50847931.18,38088.65
2000-02-09,74.08,75.28,73.19,73.59,74.38,53883199.48,40030.89
2000-02-08,73.33,73.63,72.39,72.61,72.68,30297281.86,22121.47
2000-02-07,72.4,74.18,71.76,72.8,72.93,38603348.98,28341.54
2000-02-04,73.02,73.73,72.53,72.75,73.05,33483347.26,24509.31
2000-02-03,72.59,72.91,71.4,72.7,72.52,31903230.8,23034.47
2000-02-02,72.79,73.63,71.86,71.98,72.2,46882217.34,34138.84
2000-02-01,70.22,71.63,69.62,71.33,70.9,50448524.02,35801.37
2000-01-31,70.99,71.32,69.31,69.42,69.65,48015223.92,33780.08
2000-01-28,71.3,72.57,70.39,71.58,71.82,55284509.66,39658.18
2000-01-27,69.83,71.49,68.5,71.0,71.1,70739265.38,49798.63
2000-01-25,69.0,69.05,67.55,68.14,67.91,45949840.12,31382.18
2000-01-24,69.09,70.44,68.35,69.3,69.23,62017301.28,43158.81
2000-01-21,66.37,69.71,66.22,69.51,69.27,80739242.9,55190.48
2000-01-20,67.92,68.97,65.92,66.12,66.41,72690506.6,49209.49
2000-01-19,68.53,68.97,67.12,67.67,67.84,54093190.34,36874.9
2000-01-18,65.59,67.7,64.85,67.55,66.69,47506347.84,31473.65
2000-01-17,67.55,68.54,65.18,65.27,65.54,50549234.46,33879.84
2000-01-14,65.7,68.27,65.7,67.29,67.14,63417951.86,42558.79
2000-01-13,64.95,67.16,64.55,65.75,66.19,80451707.44,53241.81
2000-01-12,61.34,64.74,59.89,64.68,64.04,57052478.22,35670.81
2000-01-11,65.36,66.0,60.25,61.24,61.24,59101056.54,37181.92
2000-01-10,67.37,67.65,64.8,65.09,65.48,63212841.98,41908.55
2000-01-07,62.62,67.48,62.19,66.75,66.77,93619705.8,61383.88
2000-01-06,61.34,63.83,61.34,62.3,62.48,73885194.54,46332.54
2000-01-05,54.48,61.11,54.48,60.87,59.97,126423658.06,73736.97
2000-01-04,54.85,57.71,53.34,57.71,57.71,44700990.16,25002.22
2000-01-03,50.41,53.43,50.41,53.43,53.43,20995902.9,11113.19
